split,label,count,prop
train,B-GOVERNMENT,3,1.1401468509143978e-05
train,B-MISCELLANEOUS,15,5.700734254571989e-05
train,B-BUSINESS,24,9.121174807315182e-05
train,B-PERSON,2,7.600979006095985e-06
train,B-LOCATION,5,1.9002447515239962e-05
train,I-LOCATION,1284,0.004879828521913623
train,I-PERSON,938,0.003564859153859017
train,I-GOVERNMENT,966,0.0036712728599443607
train,I-COURT,143,0.0005434699989358629
train,B-LEGISLATION/ACT,13,4.94063635396239e-05
train,I-MISCELLANEOUS,3626,0.013780574938052022
train,O,245604,0.9334154239065992
train,I-LEGISLATION/ACT,2089,0.007939222571867256
train,I-BUSINESS,8412,0.031969717699639716
val,B-GOVERNMENT,0,0.0
val,B-MISCELLANEOUS,1,2.598482486228043e-05
val,B-BUSINESS,0,0.0
val,B-PERSON,0,0.0
val,B-LOCATION,0,0.0
val,I-LOCATION,198,0.005144995322731525
val,I-PERSON,187,0.00485916224924644
val,I-GOVERNMENT,152,0.003949693379066625
val,I-COURT,15,0.00038977237293420645
val,B-LEGISLATION/ACT,2,5.196964972456086e-05
val,I-MISCELLANEOUS,543,0.014109759900218273
val,O,35916,0.9332709697536639
val,I-LEGISLATION/ACT,309,0.008029310882444652
val,I-BUSINESS,1161,0.030168381665107578
test,B-GOVERNMENT,0,0.0
test,B-MISCELLANEOUS,4,3.92026187349315e-05
test,B-BUSINESS,4,3.92026187349315e-05
test,B-PERSON,0,0.0
test,B-LOCATION,1,9.800654683732874e-06
test,I-LOCATION,242,0.0023717584334633553
test,I-PERSON,202,0.0019797322461140403
test,I-GOVERNMENT,216,0.0021169414116863007
test,I-COURT,11,0.0001078072015210616
test,B-LEGISLATION/ACT,1,9.800654683732874e-06
test,I-MISCELLANEOUS,614,0.006017601975811984
test,O,98539,0.9657467118803537
test,I-LEGISLATION/ACT,1009,0.00988886057588647
test,I-BUSINESS,1191,0.011672579728325852
