split,label,count,prop
train,O,0,0.0
train,B-ORGANIZACAO,0,0.0
train,I-ORGANIZACAO,0,0.0
train,B-PESSOA,0,0.0
train,I-PESSOA,0,0.0
train,B-TEMPO,0,0.0
train,I-TEMPO,0,0.0
train,B-LOCAL,0,0.0
train,I-LOCAL,0,0.0
train,B-LEGISLACAO,0,0.0
train,I-LEGISLACAO,0,0.0
train,B-JURISPRUDENCIA,0,0.0
train,I-JURISPRUDENCIA,0,0.0
train,0,168521,0.8584126693052563
train,1,2088,0.010635859349928941
train,2,3732,0.019010070447286784
train,3,1252,0.00637744056806084
train,4,2448,0.012469628203364965
train,5,986,0.005022489137466444
train,6,842,0.004288981596092035
train,7,506,0.0025774639995517455
train,8,671,0.003417941390709923
train,9,1788,0.009107718638732254
train,10,10171,0.05180906391193835
train,11,869,0.004426514260099736
train,12,2443,0.012444159191511688
val,O,0,0.0
val,B-ORGANIZACAO,0,0.0
val,I-ORGANIZACAO,0,0.0
val,B-PESSOA,0,0.0
val,I-PESSOA,0,0.0
val,B-TEMPO,0,0.0
val,I-TEMPO,0,0.0
val,B-LOCAL,0,0.0
val,I-LOCAL,0,0.0
val,B-LEGISLACAO,0,0.0
val,I-LEGISLACAO,0,0.0
val,B-JURISPRUDENCIA,0,0.0
val,I-JURISPRUDENCIA,0,0.0
val,0,24340,0.8558067578495834
val,1,348,0.012235856685770543
val,2,632,0.02222144087760627
val,3,214,0.007524348651594529
val,4,446,0.015681586442108222
val,5,161,0.005660841742554762
val,6,147,0.005168594634506522
val,7,71,0.0024963960479589325
val,8,88,0.003094124679160367
val,9,230,0.008086916775078232
val,10,1310,0.04606026511022819
val,11,135,0.004746668541893745
val,12,319,0.01121620196195633
test,O,0,0.0
test,B-ORGANIZACAO,0,0.0
test,I-ORGANIZACAO,0,0.0
test,B-PESSOA,0,0.0
test,I-PESSOA,0,0.0
test,B-TEMPO,0,0.0
test,I-TEMPO,0,0.0
test,B-LOCAL,0,0.0
test,I-LOCAL,0,0.0
test,B-LEGISLACAO,0,0.0
test,I-LEGISLACAO,0,0.0
test,B-JURISPRUDENCIA,0,0.0
test,I-JURISPRUDENCIA,0,0.0
test,0,80699,0.8648020146814552
test,1,1026,0.010995016878315384
test,2,1820,0.01950383110968226
test,3,602,0.006451267213202594
test,4,1279,0.013706263730375609
test,5,613,0.006569147511118255
test,6,397,0.004254407115683438
test,7,190,0.002036114236725071
test,8,267,0.002861276322134705
test,9,677,0.007254996517173016
test,10,4141,0.044376573969886944
test,11,492,0.005272464234045974
test,12,1112,0.011916626480201468
