split,label,count,prop
train,O,0,0.0
train,B-ORGANIZACAO,0,0.0
train,I-ORGANIZACAO,0,0.0
train,B-PESSOA,0,0.0
train,I-PESSOA,0,0.0
train,B-TEMPO,0,0.0
train,I-TEMPO,0,0.0
train,B-LOCAL,0,0.0
train,I-LOCAL,0,0.0
train,B-LEGISLACAO,0,0.0
train,I-LEGISLACAO,0,0.0
train,B-JURISPRUDENCIA,0,0.0
train,I-JURISPRUDENCIA,0,0.0
train,0,143539,0.9549912177985949
train,1,1031,0.006859431552054503
train,2,1252,0.008329784969129232
train,3,195,0.0012973706621247606
train,4,260,0.0017298275494996808
train,5,155,0.0010312433468171174
train,6,57,0.00037923142431339155
train,7,23,0.00015302320630189483
train,8,27,0.00017963593783265914
train,9,731,0.004863476687247179
train,10,2588,0.017218437300404513
train,11,179,0.0011909197360017033
train,12,267,0.0017763998296785183
val,O,0,0.0
val,B-ORGANIZACAO,0,0.0
val,I-ORGANIZACAO,0,0.0
val,B-PESSOA,0,0.0
val,I-PESSOA,0,0.0
val,B-TEMPO,0,0.0
val,I-TEMPO,0,0.0
val,B-LOCAL,0,0.0
val,I-LOCAL,0,0.0
val,B-LEGISLACAO,0,0.0
val,I-LEGISLACAO,0,0.0
val,B-JURISPRUDENCIA,0,0.0
val,I-JURISPRUDENCIA,0,0.0
val,0,39781,0.8231289701835337
val,1,651,0.013470173187940988
val,2,1168,0.024167683999255105
val,3,361,0.007469635208673881
val,4,658,0.013615013759854331
val,5,267,0.005524633242980405
val,6,136,0.0028140453971735395
val,7,36,0.0007448943698400546
val,8,43,0.0008897349417533986
val,9,614,0.012704587307827598
val,10,3367,0.06966831509031844
val,11,344,0.0071178795340271885
val,12,903,0.01868443377682137
test,O,0,0.0
test,B-ORGANIZACAO,0,0.0
test,I-ORGANIZACAO,0,0.0
test,B-PESSOA,0,0.0
test,I-PESSOA,0,0.0
test,B-TEMPO,0,0.0
test,I-TEMPO,0,0.0
test,B-LOCAL,0,0.0
test,I-LOCAL,0,0.0
test,B-LEGISLACAO,0,0.0
test,I-LEGISLACAO,0,0.0
test,B-JURISPRUDENCIA,0,0.0
test,I-JURISPRUDENCIA,0,0.0
test,0,90240,0.7555257870060281
test,1,1780,0.014902880107166777
test,2,3764,0.031513730743469526
test,3,1512,0.012659075686537173
test,4,3255,0.02725217682518419
test,5,1338,0.011202277294038847
test,6,1193,0.009988278633623577
test,7,708,0.005927662424648359
test,8,956,0.008004018754186203
test,9,1350,0.011302746148693905
test,10,9667,0.08093603482920295
test,11,973,0.008146349631614199
test,12,2704,0.022638981915606163
